;unnamed: 0;unnamed: 0.1;unnamed: 0.1.1;no_of_comments;no_of_likes;topic;length_of_text;question;personalisation;emotional;opinion;regional;personal;main_clauses;sub_clauses;no_of_sentences;emoji;emoji_count;ratio_main_sub;ratio_main;ratio_sub;sentence_structure;emotion;type
140;140;140;140;23.0;367.0;culture;429;True;personalisation;no emotionalisation;Interview;(inter)national;personalisation;5.0;2.0;4.0;[];0.0;0.4;1.25;0.5;complex;;Instagram
141;141;141;141;18.0;367.0;culture;566;True;personalisation;no emotionalisation;News;(inter)national;personalisation;8.0;2.0;7.0;[];0.0;0.25;1.1428571428571428;0.2857142857142857;complex;;Instagram
142;142;142;142;72.0;815.0;crime, disaster & accidents;548;False;no personalisation;no emotionalisation;News;regional;no personalisation;8.0;0.0;6.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;Instagram
143;143;143;143;7.0;372.0;sports;374;False;no personalisation;no emotionalisation;News;regional;no personalisation;5.0;0.0;4.0;[];0.0;0.0;1.25;0.0;simple;;Instagram
144;144;144;144;79.0;929.0;politics;517;False;personalisation;no emotionalisation;News;(inter)national;personalisation;8.0;2.0;4.0;[];0.0;0.25;2.0;0.5;complex;;Instagram
145;145;145;145;29.0;1097.0;culture;416;True;no personalisation;no emotionalisation;News;regional;personalisation;6.0;0.0;8.0;['😊'];1.0;0.0;0.75;0.0;simple;;Instagram
146;146;146;146;39.0;1112.0;politics;830;False;personalisation;no emotionalisation;News;(inter)national;personalisation;9.0;1.0;6.0;[];0.0;0.1111111111111111;1.5;0.1666666666666666;simple;;Instagram
147;147;147;147;51.0;1080.0;crime, disaster & accidents;1003;False;personalisation;no emotionalisation;News;(inter)national;no personalisation;14.0;2.0;11.0;[];0.0;0.1428571428571428;1.2727272727272727;0.1818181818181818;simple;;Instagram
148;148;148;148;18.0;402.0;science & education;846;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;11.0;1.0;10.0;[];0.0;0.0909090909090909;1.1;0.1;simple;;Instagram
149;149;149;149;22.0;761.0;culture;679;False;no personalisation;no emotionalisation;News;regional;personalisation;5.0;2.0;5.0;[];0.0;0.4;1.0;0.4;complex;;Instagram
150;150;150;150;0.0;221.0;culture;667;False;personalisation;no emotionalisation;News;(inter)national;personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;Instagram
151;151;151;151;4.0;656.0;culture;554;False;personalisation;no emotionalisation;News;regional;personalisation;8.0;2.0;6.0;['🎉', '💯'];1.0;0.25;1.3333333333333333;0.3333333333333333;complex;;Instagram
152;152;152;152;34.0;558.0;culture;571;True;personalisation;no emotionalisation;Interview;(inter)national;personalisation;9.0;3.0;7.0;[];0.0;0.3333333333333333;1.2857142857142858;0.4285714285714285;complex;;Instagram
153;153;153;153;0.0;54.0;culture;803;False;no personalisation;no emotionalisation;Cooperation/ Ad;regional;personalisation;4.0;0.0;5.0;[];0.0;0.0;0.8;0.0;simple;;Instagram
154;154;154;154;1.0;184.0;business & finance;650;True;personalisation;no emotionalisation;Interview;regional;personalisation;12.0;0.0;8.0;[];0.0;0.0;1.5;0.0;simple;;Instagram
155;155;155;155;32.0;651.0;politics;464;False;personalisation;emotionalisation;Interview;(inter)national;personalisation;6.0;1.0;5.0;['💬'];1.0;0.1666666666666666;1.2;0.2;complex;negative;Instagram
156;156;156;156;0.0;23.0;culture;617;False;no personalisation;no emotionalisation;Cooperation/ Ad;regional;personalisation;10.0;0.0;6.0;[];0.0;0.0;1.6666666666666667;0.0;simple;;Instagram
157;157;157;157;1435.0;1815.0;politics;901;False;no personalisation;no emotionalisation;News;regional;personalisation;9.0;0.0;8.0;[];0.0;0.0;1.125;0.0;simple;;Instagram
158;158;158;158;26.0;593.0;politics;715;False;personalisation;no emotionalisation;News;(inter)national;personalisation;7.0;0.0;6.0;[];0.0;0.0;1.1666666666666667;0.0;simple;;Instagram
159;159;159;159;0.0;73.0;LVZ;621;False;personalisation;no emotionalisation;News;regional;personalisation;6.0;3.0;5.0;[];0.0;0.5;1.2;0.6;complex;;Instagram
160;160;160;160;28.0;1100.0;culture;387;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;['🕯️'];1.0;0.0;0.75;0.0;simple;;Instagram
161;161;161;161;10.0;882.0;culture;407;False;personalisation;no emotionalisation;Comment;regional;personalisation;6.0;1.0;5.0;['🎉'];1.0;0.1666666666666666;1.2;0.2;complex;;Instagram
162;162;162;162;14.0;813.0;celebrity;844;True;personalisation;no emotionalisation;Comment;(inter)national;personalisation;9.0;0.0;8.0;[];0.0;0.0;1.125;0.0;simple;;Instagram
163;163;163;163;19.0;634.0;construction & living;770;False;personalisation;no emotionalisation;News;regional;personalisation;8.0;2.0;10.0;[];0.0;0.25;0.8;0.2;complex;;Instagram
164;164;164;164;560.0;785.0;culture;481;True;no personalisation;no emotionalisation;News;regional;no personalisation;7.0;0.0;11.0;['🥙', '🤤'];1.0;0.0;0.6363636363636364;0.0;simple;;Instagram
165;165;165;165;84.0;634.0;mobility;689;False;no personalisation;no emotionalisation;News;regional;no personalisation;9.0;1.0;6.0;[];0.0;0.1111111111111111;1.5;0.1666666666666666;simple;;Instagram
166;166;166;166;301.0;1924.0;politics;477;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;2.0;4.0;[];0.0;0.5;1.0;0.5;complex;;Instagram
167;167;167;167;61.0;815.0;construction & living;884;False;personalisation;emotionalisation;Interview;regional;personalisation;12.0;2.0;9.0;[];0.0;0.1666666666666666;1.3333333333333333;0.2222222222222222;complex;negative;Instagram
168;168;168;168;15.0;455.0;politics;778;False;personalisation;no emotionalisation;News;(inter)national;personalisation;9.0;2.0;8.0;[];0.0;0.2222222222222222;1.125;0.25;complex;;Instagram
169;169;169;169;13.0;847.0;science & education;753;True;no personalisation;no emotionalisation;News;regional;personalisation;9.0;2.0;7.0;['🧑\u200d🎓'];1.0;0.2222222222222222;1.2857142857142858;0.2857142857142857;complex;;Instagram
170;170;170;170;115.0;538.0;politics;638;False;no personalisation;no emotionalisation;News;regional;no personalisation;8.0;1.0;6.0;[];0.0;0.125;1.3333333333333333;0.1666666666666666;simple;;Instagram
171;171;171;171;17.0;428.0;culture;262;True;personalisation;no emotionalisation;News;regional;no personalisation;4.0;1.0;5.0;['🏙️', '🥳'];1.0;0.25;0.8;0.2;complex;;Instagram
172;172;172;172;44.0;1154.0;crime, disaster & accidents;530;False;personalisation;no emotionalisation;News;regional;no personalisation;6.0;1.0;5.0;[];0.0;0.1666666666666666;1.2;0.2;complex;;Instagram
173;173;173;173;28.0;738.0;health;766;False;personalisation;emotionalisation;Interview;(inter)national;personalisation;10.0;5.0;8.0;[];0.0;0.5;1.25;0.625;complex;negative;Instagram
174;174;174;174;22.0;393.0;health;657;True;personalisation;no emotionalisation;Interview;(inter)national;personalisation;0.0;0.0;0.0;[];0.0;;;;simple;;Instagram
175;175;175;175;1.0;398.0;sports;712;True;personalisation;emotionalisation;Interview;regional;personalisation;9.0;0.0;8.0;[];0.0;0.0;1.125;0.0;simple;positive;Instagram
176;176;176;176;3.0;650.0;sports;661;True;no personalisation;no emotionalisation;News;regional;personalisation;7.0;1.0;7.0;[];0.0;0.1428571428571428;1.0;0.1428571428571428;simple;;Instagram
177;177;177;177;0.0;94.0;culture;617;False;no personalisation;no emotionalisation;Cooperation/ Ad;regional;personalisation;3.0;1.0;7.0;['❄️', '💍', '🎙', '👉'];1.0;0.3333333333333333;0.4285714285714285;0.1428571428571428;complex;;Instagram
178;178;178;178;3.0;477.0;celebrity;1075;True;personalisation;emotionalisation;Comment;regional;personalisation;13.0;3.0;11.0;['📚'];1.0;0.2307692307692307;1.181818181818182;0.2727272727272727;complex;positive;Instagram
179;179;179;179;15.0;525.0;construction & living;583;False;no personalisation;no emotionalisation;News;regional;personalisation;5.0;1.0;6.0;[];0.0;0.2;0.8333333333333334;0.1666666666666666;complex;;Instagram
180;180;180;180;1.0;155.0;construction & living;532;True;no personalisation;no emotionalisation;News;regional;no personalisation;7.0;2.0;6.0;[];0.0;0.2857142857142857;1.1666666666666667;0.3333333333333333;complex;;Instagram
181;181;181;181;19.0;968.0;crime, disaster & accidents;735;True;no personalisation;no emotionalisation;News;regional;personalisation;5.0;1.0;5.0;[];0.0;0.2;1.0;0.2;complex;;Instagram
182;182;182;182;46.0;1029.0;crime, disaster & accidents;837;False;personalisation;no emotionalisation;Interview;regional;personalisation;9.0;4.0;8.0;[];0.0;0.4444444444444444;1.125;0.5;complex;;Instagram
183;183;183;183;197.0;3029.0;crime, disaster & accidents;1250;False;personalisation;emotionalisation;Interview;regional;personalisation;19.0;1.0;17.0;[];0.0;0.0526315789473684;1.1176470588235294;0.0588235294117647;simple;negative;Instagram
184;184;184;184;458.0;3118.0;culture;243;True;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;Instagram
185;185;185;185;1.0;295.0;construction & living;599;False;no personalisation;no emotionalisation;News;regional;no personalisation;6.0;0.0;5.0;[];0.0;0.0;1.2;0.0;simple;;Instagram
186;186;186;186;79.0;2059.0;politics;756;False;no personalisation;no emotionalisation;News;regional;personalisation;6.0;5.0;8.0;[];0.0;0.8333333333333334;0.75;0.625;complex;;Instagram
187;187;187;187;88.0;441.0;crime, disaster & accidents;1031;False;no personalisation;no emotionalisation;News;regional;no personalisation;9.0;2.0;8.0;[];0.0;0.2222222222222222;1.125;0.25;complex;;Instagram
188;188;188;188;17.0;428.0;crime, disaster & accidents;571;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;1.0;5.0;['🚓'];1.0;0.25;0.8;0.2;complex;;Instagram
189;189;189;189;156.0;1040.0;mobility;734;False;personalisation;no emotionalisation;News;regional;personalisation;7.0;0.0;9.0;[];0.0;0.0;0.7777777777777778;0.0;simple;;Instagram
190;190;190;190;29.0;393.0;crime, disaster & accidents;748;False;personalisation;no emotionalisation;News;regional;personalisation;5.0;2.0;7.0;[];0.0;0.4;0.7142857142857143;0.2857142857142857;complex;;Instagram
191;191;191;191;46.0;647.0;celebrity;732;True;personalisation;emotionalisation;Interview;(inter)national;personalisation;8.0;3.0;8.0;[];0.0;0.375;1.0;0.375;complex;negative;Instagram
192;192;192;192;1.0;599.0;culture;818;False;no personalisation;no emotionalisation;Interview;regional;personalisation;9.0;1.0;8.0;[];0.0;0.1111111111111111;1.125;0.125;simple;;Instagram
193;193;193;193;22.0;508.0;mobility;547;True;personalisation;no emotionalisation;Interview;(inter)national;personalisation;7.0;4.0;5.0;['🚅'];1.0;0.5714285714285714;1.4;0.8;complex;;Instagram
194;194;194;194;28.0;2129.0;mobility;487;False;personalisation;no emotionalisation;News;regional;personalisation;9.0;1.0;4.0;['🚌'];1.0;0.1111111111111111;2.25;0.25;simple;;Instagram
195;195;195;195;24.0;436.0;health;271;True;personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;Instagram
196;196;196;196;9.0;772.0;science & education;341;False;personalisation;emotionalisation;Interview;regional;personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;negative;Instagram
197;197;197;197;0.0;209.0;LVZ;528;True;personalisation;no emotionalisation;News;regional;personalisation;4.0;0.0;5.0;['🎧'];1.0;0.0;0.8;0.0;simple;;Instagram
198;198;198;198;114.0;1697.0;politics;627;False;personalisation;no emotionalisation;Interview;regional;personalisation;8.0;0.0;6.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;Instagram
199;199;199;199;20.0;692.0;crime, disaster & accidents;1130;False;no personalisation;no emotionalisation;News;regional;no personalisation;13.0;4.0;11.0;[];0.0;0.3076923076923077;1.181818181818182;0.3636363636363636;complex;;Instagram
200;200;200;200;1.0;161.0;health;767;False;no personalisation;no emotionalisation;News;regional;personalisation;4.0;1.0;5.0;['🧛\u200d♀️', '👹', '👻', '🩸', '🩸', '🩸', '🎃', '🎃', '👉', '👉'];1.0;0.25;0.8;0.2;complex;;Instagram
201;201;201;201;1.0;131.0;LVZ;420;False;personalisation;no emotionalisation;News;regional;personalisation;7.0;1.0;5.0;['✈', '✨'];1.0;0.1428571428571428;1.4;0.2;simple;;Instagram
202;202;202;202;18.0;677.0;sports;833;False;no personalisation;no emotionalisation;News;regional;no personalisation;8.0;1.0;9.0;[];0.0;0.125;0.8888888888888888;0.1111111111111111;simple;;Instagram
203;203;203;203;145.0;3557.0;culture;673;True;personalisation;no emotionalisation;News;regional;personalisation;9.0;1.0;9.0;[];0.0;0.1111111111111111;1.0;0.1111111111111111;simple;;Instagram
204;204;204;204;7.0;684.0;crime, disaster & accidents;750;False;no personalisation;no emotionalisation;News;regional;personalisation;11.0;2.0;9.0;[];0.0;0.1818181818181818;1.2222222222222223;0.2222222222222222;complex;;Instagram
205;205;205;205;14.0;462.0;celebrity;958;False;personalisation;no emotionalisation;Interview;(inter)national;personalisation;11.0;6.0;8.0;[];0.0;0.5454545454545454;1.375;0.75;complex;;Instagram
206;206;206;206;1.0;428.0;culture;413;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;Instagram
207;207;207;207;105.0;2219.0;crime, disaster & accidents;739;False;no personalisation;no emotionalisation;News;regional;no personalisation;8.0;1.0;10.0;[];0.0;0.125;0.8;0.1;simple;;Instagram
208;208;208;208;10.0;261.0;health;543;False;personalisation;emotionalisation;Interview;regional;personalisation;4.0;0.0;3.0;['🔼'];1.0;0.0;1.3333333333333333;0.0;simple;negative;Instagram
209;209;209;209;0.0;599.0;mobility;791;False;no personalisation;no emotionalisation;News;regional;no personalisation;5.0;1.0;6.0;[];0.0;0.2;0.8333333333333334;0.1666666666666666;complex;;Instagram
210;210;210;210;37.0;748.0;business & finance;1084;True;personalisation;no emotionalisation;Interview;regional;personalisation;10.0;3.0;14.0;[];0.0;0.3;0.7142857142857143;0.2142857142857142;complex;;Instagram
211;211;211;211;24.0;286.0;politics;481;True;personalisation;no emotionalisation;Interview;regional;personalisation;5.0;1.0;6.0;[];0.0;0.2;0.8333333333333334;0.1666666666666666;complex;;Instagram
212;212;212;212;2.0;196.0;culture;302;False;personalisation;emotionalisation;Interview;regional;personalisation;4.0;0.0;6.0;[];0.0;0.0;0.6666666666666666;0.0;simple;negative;Instagram
213;213;213;213;21.0;532.0;business & finance;719;False;personalisation;emotionalisation;Interview;regional;personalisation;8.0;1.0;8.0;[];0.0;0.125;1.0;0.125;simple;negative;Instagram
214;214;214;214;26.0;931.0;construction & living;450;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;2.0;7.0;[];0.0;0.5;0.5714285714285714;0.2857142857142857;complex;;Instagram
215;215;215;215;18.0;811.0;culture;764;False;personalisation;emotionalisation;Interview;regional;personalisation;12.0;3.0;12.0;['💀', '👻'];1.0;0.25;1.0;0.25;complex;negative;Instagram
216;216;216;216;69.0;1139.0;culture;336;True;no personalisation;no emotionalisation;News;regional;personalisation;5.0;0.0;5.0;[];0.0;0.0;1.0;0.0;simple;;Instagram
217;217;217;217;44.0;663.0;culture;439;False;personalisation;no emotionalisation;Comment;regional;personalisation;7.0;1.0;6.0;[];0.0;0.1428571428571428;1.1666666666666667;0.1666666666666666;simple;;Instagram
218;218;218;218;24.0;530.0;sports;551;False;no personalisation;no emotionalisation;News;regional;no personalisation;5.0;1.0;4.0;[];0.0;0.2;1.25;0.25;complex;;Instagram
219;219;219;219;32.0;995.0;construction & living;753;False;no personalisation;no emotionalisation;News;regional;no personalisation;7.0;1.0;8.0;[];0.0;0.1428571428571428;0.875;0.125;simple;;Instagram
220;220;220;220;7.0;721.0;other;1584;False;personalisation;emotionalisation;Interview;regional;personalisation;27.0;9.0;19.0;[];0.0;0.3333333333333333;1.4210526315789471;0.4736842105263157;complex;positive;Instagram
221;221;221;221;0.0;44.0;culture;651;False;no personalisation;no emotionalisation;Cooperation/ Ad;regional;no personalisation;5.0;1.0;9.0;['✨', '📅', '⛱', '👉'];1.0;0.2;0.5555555555555556;0.1111111111111111;complex;;Instagram
222;222;222;222;59.0;2599.0;culture;424;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;Instagram
223;223;223;223;13.0;1333.0;culture;602;False;no personalisation;no emotionalisation;News;regional;personalisation;6.0;1.0;7.0;['💯'];1.0;0.1666666666666666;0.8571428571428571;0.1428571428571428;complex;;Instagram
224;224;224;224;16.0;670.0;celebrity;698;False;personalisation;no emotionalisation;Interview;(inter)national;personalisation;6.0;1.0;6.0;['💬'];1.0;0.1666666666666666;1.0;0.1666666666666666;complex;;Instagram
225;225;225;225;23.0;2082.0;mobility;447;True;no personalisation;no emotionalisation;News;regional;personalisation;5.0;1.0;5.0;[];0.0;0.2;1.0;0.2;complex;;Instagram
226;226;226;226;1.0;35.0;LVZ;521;False;no personalisation;no emotionalisation;News;regional;no personalisation;8.0;2.0;8.0;['🤑', '📅', '💰', '💰', '💰'];1.0;0.25;1.0;0.25;complex;;Instagram
227;227;227;227;36.0;1351.0;politics;681;False;no personalisation;no emotionalisation;News;regional;personalisation;5.0;1.0;6.0;[];0.0;0.2;0.8333333333333334;0.1666666666666666;complex;;Instagram
228;228;228;228;3.0;557.0;crime, disaster & accidents;602;False;no personalisation;no emotionalisation;News;regional;no personalisation;8.0;1.0;9.0;[];0.0;0.125;0.8888888888888888;0.1111111111111111;simple;;Instagram
229;229;229;229;28.0;409.0;mobility;358;True;no personalisation;no emotionalisation;News;regional;no personalisation;5.0;1.0;6.0;[];0.0;0.2;0.8333333333333334;0.1666666666666666;complex;;Instagram
230;230;230;230;3.0;627.0;sports;925;True;personalisation;no emotionalisation;Interview;regional;personalisation;10.0;1.0;11.0;[];0.0;0.1;0.9090909090909092;0.0909090909090909;simple;;Instagram
231;231;231;231;52.0;755.0;other;491;False;personalisation;no emotionalisation;Interview;regional;personalisation;7.0;1.0;8.0;[];0.0;0.1428571428571428;0.875;0.125;simple;;Instagram
232;232;232;232;86.0;827.0;crime, disaster & accidents;636;False;personalisation;no emotionalisation;News;regional;personalisation;10.0;0.0;8.0;[];0.0;0.0;1.25;0.0;simple;;Instagram
233;233;233;233;0.0;31.0;culture;653;False;no personalisation;no emotionalisation;Cooperation/ Ad;regional;no personalisation;5.0;1.0;8.0;['🌏', '🐴', '📅', '👉'];1.0;0.2;0.625;0.125;complex;;Instagram
